"Include","Confidence","Name","Brand","Model","Category","Description","ImagePath","ImageUrl","SourcePage","SourceRawFile","ListingType","CallForPrice","Quantity","Status","Published","Featured","DisplayOrder"
"YES","90","or visit store to purchase!","Oztec","","","Electric Motors | Oztec Electric motors are manufactured to exacting specifications to withstand the rough day to day abuses associated with construction sites. Lightweight, compact and fitted with our comfortable adjustable shoulder strap, this one man power unit will speed through the stiffest concrete. Using the Vibrator Selection Chart allows you to combine power units with any of Oztec's steel or rubber vibrator heads for maximum productivity. | All Oztec Power Units (gas and electric) run vibrator heads 11,000 to 12,000 vpm. They never drop below 10,000vpm even in the lowest slump concrete (near 0) when maximum head size specifications are followed. | Oztec power units come standard with the Quick Disconnect ""QD"" system. Changing shafts and heads on the job is a snap. | Job Site Proven | Tough, Rugged, and Durable! Oztec's design has been extensively tested and used on-the-job for over thirty years. The wrap around protective frame and shock absorbers effectively protect Oztec motors from damage even when dropped or thrown from heights of over six feet. | Oztec units meet all United States OSHA and Canadian safety standards. | | | !","images/oztec/e_power_chart.gif","https://billsequipment.mydomain.com/images/oztec/e_power_chart.gif","https://billsequipment.mydomain.com/oztec.htm","raw/0028-oztec.html","product","YES","1","active","YES","NO","1870"
"YES","90","Rubber Tips","Oztec","","","Steel Heads | Oztec Vibrator Heads produce the highest amplitude and centrifugal force, generating the largest radius of influence of any heads available. Energy is efficiently transferred from the motor, via the shaft, to the head, which is all eccentric (vibrating the entire head). Whether combined with one of Oztec's electric or gasoline powered motors and choice of flexible shafts…The results are exceptional!…Superior consolidation, increased productivity and a process more forgiving of less than perfect vibrating techniques. The benefits?? Lower cost…Higher earnings…Superior quality concrete!! | Steel Heads - Standard of the industry for use in most applications. | | Special Pencil Head ""For Fill Cell Block"" | Mild Vibration Pencil Head - High frequency, low amplitude. (For fill-cell block use; to prevent blowouts). Call 1-800-533-9055 for technical information. | ¾"" x 12"" (pencil head-mild vibration) | | |  | Available for all Steel Heads.  are factory installed on steel heads. To order, add RT to the head part number. | | !","images/oztec/steelhead.gif","https://billsequipment.mydomain.com/images/oztec/steelhead.gif","https://billsequipment.mydomain.com/oztec.htm","raw/0028-oztec.html","product","YES","1","active","YES","NO","1880"
"YES","95","or visit store to purchase!","Pressure-Pro","SP2700RA","","SP2700RA | Semi-Pro Series | The Semi-Pro Series is our lowest cost line and has many of the professional features found in our most popular Eagle Series machines, including our unique aluminum frame that has no welds and a lifetime warranty. The Semi-Pro Series puts a premium on quality performance while keeping an eye on the budget. | !","images/pressure-pro/SP2700RA.gif","https://billsequipment.mydomain.com/images/pressure-pro/SP2700RA.gif","https://billsequipment.mydomain.com/pressure-pro.htm","raw/0025-pressure-pro.html","product","YES","1","active","YES","NO","1890"
"YES","95","or visit store to purchase!","Pressure-Pro","EB4035G","","EAGLE SERIES | The Eagle Series is our most popular series, offering superior quality, performance and features at a price that is competitive with discount store machines. It is suitable for most applications, has a lifetime frame warranty and comes complete with all accessories. | ! | | | EB4035G -- Belt Drive | | EE2015A -- Electric Direct Drive","images/pressure-pro/EB2035G.gif","https://billsequipment.mydomain.com/images/pressure-pro/EB2035G.gif","https://billsequipment.mydomain.com/pressure-pro.htm","raw/0025-pressure-pro.html","product","YES","1","active","YES","NO","1900"
"YES","95","or visit store to purchase!","Pressure-Pro","HBSLP50","","6012-10 - Super Skid 12 volt | | 3525EA-230 - Electric 115-230 volt | | | HBSLP50 - Stationary LP Gas | Hot Shot Series | Pressure-Pro offers one of the broadest lines of hot water pressure washers available. Standard models include: stationary, trailer mount, tank feed and many other configurations. Our ""Hot Box"" series allows most any cold water washer to be easily converted to hot in minutes. And of course, all models are quality constructed with the same ruggedness and reliability that we build into all our products. | !","images/pressure-pro/6012-10.gif","https://billsequipment.mydomain.com/images/pressure-pro/6012-10.gif","https://billsequipment.mydomain.com/pressure-pro.htm","raw/0025-pressure-pro.html","product","YES","1","active","YES","NO","1910"
"YES","95","or visit store to purchase!","Pressure-Pro","DD4035HG300","","DD4035HG300 -- Direct Drive | | | DVB3540HA302 -- Belt Drive | Pro Series | The Pro Series is ideal for those who appreciate the quality, extra features, and options that are built-in to this expanded lineup. Designed for the Pro who understands the need for additional reliability to increase productivity. Available as a cart or optional skid mount, it has a lifetime frame warranty and is ready to work with all accessories. | !","images/pressure-pro/DD4035HG.gif","https://billsequipment.mydomain.com/images/pressure-pro/DD4035HG.gif","https://billsequipment.mydomain.com/pressure-pro.htm","raw/0025-pressure-pro.html","product","YES","1","active","YES","NO","1920"
"YES","95","or visit store to purchase!","Pressure-Pro","B5540HAEA309","","PRO MAX SERIES | On the Pro Max Series, uncompromising attention to detail and the ultimate in quality and reliability are it's trademarks. This series is designed for the discriminating buyer and utilizes the Gates polychain kevlar impregnated belt drive system. The Pro Max Series offers an unprecedented lifetime warranty on both the belt and the frame. They are available in cart or skid mount. We also offer custom models to your specifications in gas, diesel or electric. | ! | | | B5540HAEA309 - Polychain Belt Drive | w/electric start | | | B4040E3G-302 - Electric Belt Drive","images/pressure-pro/B5540HAEA309.gif","https://billsequipment.mydomain.com/images/pressure-pro/B5540HAEA309.gif","https://billsequipment.mydomain.com/pressure-pro.htm","raw/0025-pressure-pro.html","product","YES","1","active","YES","NO","1930"
"YES","95","**RT-5250-2XP includes:","RoboToolz","RT-A1150-123","","RT-5250-2XP: The high powered laser provides the construction professional with all the benefits of a self leveling laser level and the flexibility of 90 degree plumb beam capability. | Models: |  Laser tool, laser detector, rod bracket, laser target, laser enhancement glasses, hard shell kitbox and user guide. | **RT-5250-2XPKT also includes: RT-5250-2XP, 123 Tripod™ (RT-A1150-123) and Grade Rod (RT-A1450) | **Also available: Standard powered models RT-5250-1, RT-5250-1K and RT-5250-1-KT | !","images/robotoolz/250.gif","https://billsequipment.mydomain.com/images/robotoolz/250.gif","https://billsequipment.mydomain.com/robotoolz.htm","raw/0029-robotoolz.html","product","YES","1","active","YES","NO","1940"
"YES","95","**RT-7690-2XPKT also includes:","RoboToolz","RT-A1150-123","","RT-7690-2XP: The high-power automatic leveling, remote controlled, simultaneous level and plumb rotational laser system for interior and exterior applications. | Models: | **RT-7690-2XP includes: Laser tool, RF remote control/laser detector, rod bracket, AC/DC adapter, laser target, laser enhancement glasses, hard shell kitbox and user guide. |  RT-7690- 2XP, 123 Tripod™ (RT-A1150-123) and Grade Rod (RT-A1450) | **Also available: Standard powered models RT-7690-2 and RT-7690-2KT | !","images/robotoolz/7690.gif","https://billsequipment.mydomain.com/images/robotoolz/7690.gif","https://billsequipment.mydomain.com/robotoolz.htm","raw/0029-robotoolz.html","product","YES","1","active","YES","NO","1950"
"YES","95","RT-2210-20 | and | RT-2210-20K","RoboToolz","RT-2210-20","","Porter Cable RoboToolz Builder's Level is a sturdy and easy to use instrument for outdoor horizontal level and grade applications. | !","images/robotoolz/2210.gif","https://billsequipment.mydomain.com/images/robotoolz/2210.gif","https://billsequipment.mydomain.com/robotoolz.htm","raw/0029-robotoolz.html","product","YES","1","active","YES","NO","1960"
"YES","95","RT-2350-20:","RoboToolz","RT-2350-20","","The Transit Level is a sturdy and easy to use instrument for outdoor horizontal level, plumb and grade applications. | !","images/robotoolz/2350.gif","https://billsequipment.mydomain.com/images/robotoolz/2350.gif","https://billsequipment.mydomain.com/robotoolz.htm","raw/0029-robotoolz.html","product","YES","1","active","YES","NO","1970"
"YES","95","RT-2710-22 / 26:","RoboToolz","RT-2710-22","","The Automatic Level is a sturdy and easy to use instrument for outdoor horizontal level and grade applications. | !","images/robotoolz/2710.gif","https://billsequipment.mydomain.com/images/robotoolz/2710.gif","https://billsequipment.mydomain.com/robotoolz.htm","raw/0029-robotoolz.html","product","YES","1","active","YES","NO","1980"
"YES","95","RT-3620-2:","RoboToolz","RT-A1655","","This rotational laser with its three precision vials and leveling screws can be manually leveled to an accuracy of +/- 1/4"" @ 100' for both level and plumb applications. The split beam allows for interior and exterior squaring applications. The dot, adjustable line lengths (2 lengths) and three speed spin modes allow you to customize the beam length and visibility to your applications and ambient light conditions. The included Laser Detector (RT-A1655) enables detection of the laser beam up to 600' (diameter) even in bright sunlight. | !","images/robotoolz/3620.gif","https://billsequipment.mydomain.com/images/robotoolz/3620.gif","https://billsequipment.mydomain.com/robotoolz.htm","raw/0029-robotoolz.html","product","YES","1","active","YES","NO","1990"
"YES","90","Aurora Piston Pump Machines Drywall","Spray Force","","","! |  | The Aurora Piston Pump series is available in our standard tank sizes, with your choice of a 2"" or 3"" piston pump, and single or dual tanks. With hydraulic technology at your fingertips, dial in your desired pump and mixer speed.","images/sprayforce/aurora.gif","https://billsequipment.mydomain.com/images/sprayforce/aurora.gif","https://billsequipment.mydomain.com/sprayforce.htm","raw/0036-sprayforce.html","product","YES","1","active","YES","NO","2000"
